fuente,ruta_completa,ruta_relativa,nombre_archivo,extension,tamano_kb,folio_principal,folios_multiples,n_folios_detectados,categoria,folio_match,n_matches
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\55908 Taller de Manualidades Manos Virtuosas.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\55908 Taller de Manualidades Manos Virtuosas.pdf,55908 Taller de Manualidades Manos Virtuosas.pdf,.pdf,228.0,55908,,1,garantia,55908,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\56449 Corporación Cultural y Social Arte y Vida Coelemu.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\56449 Corporación Cultural y Social Arte y Vida Coelemu.pdf,56449 Corporación Cultural y Social Arte y Vida Coelemu.pdf,.pdf,237.1,56449,,1,garantia,56449,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\56632 Agrupacion de Padres Amigos y Profesionales de Niños con Trastornos.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\56632 Agrupacion de Padres Amigos y Profesionales de Niños con Trastornos.pdf,56632 Agrupacion de Padres Amigos y Profesionales de Niños con Trastornos.pdf,.pdf,169.7,56632,,1,garantia,56632,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\56776 Comité de adelanto las guardias.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\56776 Comité de adelanto las guardias.pdf,56776 Comité de adelanto las guardias.pdf,.pdf,194.4,56776,,1,garantia,56776,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\56920 Club Deportivo Liceo.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\56920 Club Deportivo Liceo.pdf,56920 Club Deportivo Liceo.pdf,.pdf,193.2,56920,,1,garantia,56920,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\57048 Conapram Pemuco.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\57048 Conapram Pemuco.pdf,57048 Conapram Pemuco.pdf,.pdf,197.7,57048,,1,garantia,57048,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\57163 Junta de Vecinos Villa Illinois.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\57163 Junta de Vecinos Villa Illinois.pdf,57163 Junta de Vecinos Villa Illinois.pdf,.pdf,238.5,57163,,1,garantia,57163,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\57277 Comite de Desarrollo Vecinal las Raices.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\57277 Comite de Desarrollo Vecinal las Raices.pdf,57277 Comite de Desarrollo Vecinal las Raices.pdf,.pdf,283.7,57277,,1,garantia,57277,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\57285 Junta de Vecinos Lo Ramírez.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\57285 Junta de Vecinos Lo Ramírez.pdf,57285 Junta de Vecinos Lo Ramírez.pdf,.pdf,265.1,57285,,1,garantia,57285,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\57340 Junta de Vecinos Cucha Urrejola.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\57340 Junta de Vecinos Cucha Urrejola.pdf,57340 Junta de Vecinos Cucha Urrejola.pdf,.pdf,254.8,57340,,1,garantia,57340,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\57433 Agrupación de Mujeres Campesinas la Esperanza.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\57433 Agrupación de Mujeres Campesinas la Esperanza.pdf,57433 Agrupación de Mujeres Campesinas la Esperanza.pdf,.pdf,257.8,57433,,1,garantia,57433,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\57651 Taller Laboral Nuestra Señora del Transito.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\57651 Taller Laboral Nuestra Señora del Transito.pdf,57651 Taller Laboral Nuestra Señora del Transito.pdf,.pdf,202.2,57651,,1,garantia,57651,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\57652 Unidad Vecinal N° 17 Estación de Chillán.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\57652 Unidad Vecinal N° 17 Estación de Chillán.pdf,57652 Unidad Vecinal N° 17 Estación de Chillán.pdf,.pdf,184.2,57652,,1,garantia,57652,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\57683 Junta de Vecinos San Vicente Bajo.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\57683 Junta de Vecinos San Vicente Bajo.pdf,57683 Junta de Vecinos San Vicente Bajo.pdf,.pdf,178.9,57683,,1,garantia,57683,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58166 Club del Adulto Mayor Los Años Dorados Ribera.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58166 Club del Adulto Mayor Los Años Dorados Ribera.pdf,58166 Club del Adulto Mayor Los Años Dorados Ribera.pdf,.pdf,197.9,58166,,1,garantia,58166,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58168 Centro Adulto Mayor Teresa de Calcuta.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58168 Centro Adulto Mayor Teresa de Calcuta.pdf,58168 Centro Adulto Mayor Teresa de Calcuta.pdf,.pdf,203.7,58168,,1,garantia,58168,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58175 Club Adulto Mayor Autovalente las Petitas.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58175 Club Adulto Mayor Autovalente las Petitas.pdf,58175 Club Adulto Mayor Autovalente las Petitas.pdf,.pdf,196.1,58175,,1,garantia,58175,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58209 Club Deportivo Lucero del Amanecer.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58209 Club Deportivo Lucero del Amanecer.pdf,58209 Club Deportivo Lucero del Amanecer.pdf,.pdf,212.7,58209,,1,garantia,58209,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58231 Mesa Ejecutiva Comunal de Mujeres San Gregorio.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58231 Mesa Ejecutiva Comunal de Mujeres San Gregorio.pdf,58231 Mesa Ejecutiva Comunal de Mujeres San Gregorio.pdf,.pdf,216.4,58231,,1,garantia,58231,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58307 Fundación Chilena para la Salud Mental.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58307 Fundación Chilena para la Salud Mental.pdf,58307 Fundación Chilena para la Salud Mental.pdf,.pdf,275.9,58307,,1,garantia,58307,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58621 Junta de Vecinos Villa Fresia.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58621 Junta de Vecinos Villa Fresia.pdf,58621 Junta de Vecinos Villa Fresia.pdf,.pdf,185.7,58621,,1,garantia,58621,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58646 Junta de Vecinos Población 11 de Septiembre 1-U.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58646 Junta de Vecinos Población 11 de Septiembre 1-U.pdf,58646 Junta de Vecinos Población 11 de Septiembre 1-U.pdf,.pdf,183.9,58646,,1,garantia,58646,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58713 Club del Adulto Mayor Los Años Dorados de Chacay.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58713 Club del Adulto Mayor Los Años Dorados de Chacay.pdf,58713 Club del Adulto Mayor Los Años Dorados de Chacay.pdf,.pdf,201.7,58713,,1,garantia,58713,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58781 Club Adulto Mayor Años Plenos.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58781 Club Adulto Mayor Años Plenos.pdf,58781 Club Adulto Mayor Años Plenos.pdf,.pdf,199.7,58781,,1,garantia,58781,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58840 Nueva Vida San Carlos.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58840 Nueva Vida San Carlos.pdf,58840 Nueva Vida San Carlos.pdf,.pdf,208.7,58840,,1,garantia,58840,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58880 Club Adulto Mayor las Violetas Chillán.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58880 Club Adulto Mayor las Violetas Chillán.pdf,58880 Club Adulto Mayor las Violetas Chillán.pdf,.pdf,232.0,58880,,1,garantia,58880,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58909 Centro de Proyectos Liceo Domingo Ortiz de Rozas.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58909 Centro de Proyectos Liceo Domingo Ortiz de Rozas.pdf,58909 Centro de Proyectos Liceo Domingo Ortiz de Rozas.pdf,.pdf,251.8,58909,,1,garantia,58909,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58947 Unión Comunal de Adulto Mayor El Ultimo Recreo San Ignacio.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\58947 Unión Comunal de Adulto Mayor El Ultimo Recreo San Ignacio.pdf,58947 Unión Comunal de Adulto Mayor El Ultimo Recreo San Ignacio.pdf,.pdf,221.0,58947,,1,garantia,58947,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\59074 Agrupación de Mujeres Rurales Huemul.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\59074 Agrupación de Mujeres Rurales Huemul.pdf,59074 Agrupación de Mujeres Rurales Huemul.pdf,.pdf,230.0,59074,,1,garantia,59074,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\59201 Club Adulto Mayor Renacer la Ermita.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\59201 Club Adulto Mayor Renacer la Ermita.pdf,59201 Club Adulto Mayor Renacer la Ermita.pdf,.pdf,204.6,59201,,1,garantia,59201,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\59396 Junta de Vecinos Batuco.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\59396 Junta de Vecinos Batuco.pdf,59396 Junta de Vecinos Batuco.pdf,.pdf,228.3,59396,,1,garantia,59396,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\59427 Unión Comunal Adulto Mayor de la Comuna de Ranquil.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\59427 Unión Comunal Adulto Mayor de la Comuna de Ranquil.pdf,59427 Unión Comunal Adulto Mayor de la Comuna de Ranquil.pdf,.pdf,205.1,59427,,1,garantia,59427,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\59623 Junta de Vecinos Villa Monterrico.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\59623 Junta de Vecinos Villa Monterrico.pdf,59623 Junta de Vecinos Villa Monterrico.pdf,.pdf,241.7,59623,,1,garantia,59623,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\59675 Fundación MITEA.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\01. GARANTÍAS\59675 Fundación MITEA.pdf,59675 Fundación MITEA.pdf,.pdf,252.6,59675,,1,garantia,59675,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\54622 JUNTA DE VECINOS ANTIQUEREO.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\54622 JUNTA DE VECINOS ANTIQUEREO.pdf,54622 JUNTA DE VECINOS ANTIQUEREO.pdf,.pdf,262.4,54622,,1,rendicion,54622,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\54872 STREET WORKOUT CHILLAN.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\54872 STREET WORKOUT CHILLAN.pdf,54872 STREET WORKOUT CHILLAN.pdf,.pdf,228.8,54872,,1,rendicion,54872,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\55066 Corporacion cultural de San Fabian.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\55066 Corporacion cultural de San Fabian.pdf,55066 Corporacion cultural de San Fabian.pdf,.pdf,254.3,55066,,1,rendicion,55066,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\55135 ORGANIZACION NO GUBERNAMENTAL DE DESARROLLO SONRISAS DE.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\55135 ORGANIZACION NO GUBERNAMENTAL DE DESARROLLO SONRISAS DE.pdf,55135 ORGANIZACION NO GUBERNAMENTAL DE DESARROLLO SONRISAS DE.pdf,.pdf,213.7,55135,,1,rendicion,55135,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\55908 Taller de Manualidades Manos Virtuosas.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\55908 Taller de Manualidades Manos Virtuosas.pdf,55908 Taller de Manualidades Manos Virtuosas.pdf,.pdf,245.5,55908,,1,rendicion,55908,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\56449 CORPORACIÓN CULTURAL Y SOCIAL ARTE Y VIDA DE COELEMU.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\56449 CORPORACIÓN CULTURAL Y SOCIAL ARTE Y VIDA DE COELEMU.pdf,56449 CORPORACIÓN CULTURAL Y SOCIAL ARTE Y VIDA DE COELEMU.pdf,.pdf,244.6,56449,,1,rendicion,56449,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\56632 Agrupacion de Padres Amigos y Profesionales de Niños con Trastornos.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\56632 Agrupacion de Padres Amigos y Profesionales de Niños con Trastornos.pdf,56632 Agrupacion de Padres Amigos y Profesionales de Niños con Trastornos.pdf,.pdf,271.9,56632,,1,rendicion,56632,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\56776 Comité de adelanto Las Guardias.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\56776 Comité de adelanto Las Guardias.pdf,56776 Comité de adelanto Las Guardias.pdf,.pdf,255.9,56776,,1,rendicion,56776,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\56920 Club Deportivo Liceo.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\56920 Club Deportivo Liceo.pdf,56920 Club Deportivo Liceo.pdf,.pdf,249.6,56920,,1,rendicion,56920,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\57048 CONAPRAN PEMUCO.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\57048 CONAPRAN PEMUCO.pdf,57048 CONAPRAN PEMUCO.pdf,.pdf,248.8,57048,,1,rendicion,57048,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\57163 JUNTA DE VECINOS VILLA ILLINOIS.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\57163 JUNTA DE VECINOS VILLA ILLINOIS.pdf,57163 JUNTA DE VECINOS VILLA ILLINOIS.pdf,.pdf,258.8,57163,,1,rendicion,57163,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\57277 COMITE DE DESARROLLO VECINAL LAS RAICES.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\57277 COMITE DE DESARROLLO VECINAL LAS RAICES.pdf,57277 COMITE DE DESARROLLO VECINAL LAS RAICES.pdf,.pdf,247.7,57277,,1,rendicion,57277,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\57285 JUNTA DE VECINOS LO RAMIREZ.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\57285 JUNTA DE VECINOS LO RAMIREZ.pdf,57285 JUNTA DE VECINOS LO RAMIREZ.pdf,.pdf,234.9,57285,,1,rendicion,57285,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\57340 Junta de Vecinos Cucha Urrejola.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\57340 Junta de Vecinos Cucha Urrejola.pdf,57340 Junta de Vecinos Cucha Urrejola.pdf,.pdf,237.2,57340,,1,rendicion,57340,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\57433 Agrupación de mujeres campesinas la esperanza.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\57433 Agrupación de mujeres campesinas la esperanza.pdf,57433 Agrupación de mujeres campesinas la esperanza.pdf,.pdf,241.8,57433,,1,rendicion,57433,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\57651 Taller Laboral Nuestra Señora del Transito.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\57651 Taller Laboral Nuestra Señora del Transito.pdf,57651 Taller Laboral Nuestra Señora del Transito.pdf,.pdf,240.3,57651,,1,rendicion,57651,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\57652 UNIDAD VECINAL N°17 ESTACION DE CHILLAN.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\57652 UNIDAD VECINAL N°17 ESTACION DE CHILLAN.pdf,57652 UNIDAD VECINAL N°17 ESTACION DE CHILLAN.pdf,.pdf,251.7,57652,,1,rendicion,57652,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\57683 Junta de Vecinos San Vicente Bajo.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\57683 Junta de Vecinos San Vicente Bajo.pdf,57683 Junta de Vecinos San Vicente Bajo.pdf,.pdf,248.3,57683,,1,rendicion,57683,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58166 Club del Adulto Mayor Los Años Dorados Ribera de Ñuble.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58166 Club del Adulto Mayor Los Años Dorados Ribera de Ñuble.pdf,58166 Club del Adulto Mayor Los Años Dorados Ribera de Ñuble.pdf,.pdf,265.7,58166,,1,rendicion,58166,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58168 Centro Adulto Mayor Teresa de Calcuta.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58168 Centro Adulto Mayor Teresa de Calcuta.pdf,58168 Centro Adulto Mayor Teresa de Calcuta.pdf,.pdf,264.1,58168,,1,rendicion,58168,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58175 CLUB ADULTO MAYOR AUTOVALENTE LAS PETITAS.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58175 CLUB ADULTO MAYOR AUTOVALENTE LAS PETITAS.pdf,58175 CLUB ADULTO MAYOR AUTOVALENTE LAS PETITAS.pdf,.pdf,267.0,58175,,1,rendicion,58175,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58209 CLUB DEPORTIVO ADULTO MAYOR LUCERO DEL AMANECER.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58209 CLUB DEPORTIVO ADULTO MAYOR LUCERO DEL AMANECER.pdf,58209 CLUB DEPORTIVO ADULTO MAYOR LUCERO DEL AMANECER.pdf,.pdf,255.6,58209,,1,rendicion,58209,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58231 MESA EJECUTIVA COMUNAL DE MUJERES SAN GREGORIO.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58231 MESA EJECUTIVA COMUNAL DE MUJERES SAN GREGORIO.pdf,58231 MESA EJECUTIVA COMUNAL DE MUJERES SAN GREGORIO.pdf,.pdf,273.1,58231,,1,rendicion,58231,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58307 FUNDACION CHILENA PARA LA SALUD MENTAL.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58307 FUNDACION CHILENA PARA LA SALUD MENTAL.pdf,58307 FUNDACION CHILENA PARA LA SALUD MENTAL.pdf,.pdf,281.2,58307,,1,rendicion,58307,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58621 Junta de Vecinos Villa Fresia.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58621 Junta de Vecinos Villa Fresia.pdf,58621 Junta de Vecinos Villa Fresia.pdf,.pdf,242.3,58621,,1,rendicion,58621,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58646 Junta de Vecinos Población 11 de Septiembre 1-U.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58646 Junta de Vecinos Población 11 de Septiembre 1-U.pdf,58646 Junta de Vecinos Población 11 de Septiembre 1-U.pdf,.pdf,250.9,58646,,1,rendicion,58646,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58713 Club del Adulto Mayor Los Años Dorados de Chacay.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58713 Club del Adulto Mayor Los Años Dorados de Chacay.pdf,58713 Club del Adulto Mayor Los Años Dorados de Chacay.pdf,.pdf,259.6,58713,,1,rendicion,58713,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58781 CLUB DEL ADULTO MAYOR AÑOS PLENOS.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58781 CLUB DEL ADULTO MAYOR AÑOS PLENOS.pdf,58781 CLUB DEL ADULTO MAYOR AÑOS PLENOS.pdf,.pdf,242.8,58781,,1,rendicion,58781,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58840 Junta de Vecinos Nueva Vida.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58840 Junta de Vecinos Nueva Vida.pdf,58840 Junta de Vecinos Nueva Vida.pdf,.pdf,262.9,58840,,1,rendicion,58840,1
respaldos,D:\Downloads\01. Respaldos Auditoría total UFC\AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58880 CLUB DE ADULTO MAYOR LAS VIOLETAS.pdf,AÑO 2022\09. ÑUBLE\01. FFOIP\02. RENDICIÓN\58880 CLUB DE ADULTO MAYOR LAS VIOLETAS.pdf,58880 CLUB DE ADULTO MAYOR LAS VIOLETAS.pdf,.pdf,258.7,58880,,1,rendicion,58880,1
